,slide_id,case_id,magnification,level_downsamples
567,TCGA-HT-7620-01Z-00-DX4.5114FD3F-C228-4204-ABDD-91D7742FA32C,TCGA-HT-7620,40x,"(1.0, 4.000168992266067, 16.002901728009824, 32.00963366956888)"
568,TCGA-HT-7620-01Z-00-DX2.B41E3E8E-CC4C-4EFE-B7AB-4DC51AD5C558,TCGA-HT-7620,40x,"(1.0, 4.000150272739106, 16.003538908068666, 32.01491537846482)"
569,TCGA-HT-7620-01Z-00-DX5.E88271BE-B362-4F17-96DF-31E421AA3143,TCGA-HT-7620,40x,"(1.0, 4.000121345531516, 16.0037741758672, 32.0075483517344)"
570,TCGA-HT-7620-01Z-00-DX1.109AADE8-D0F0-4D60-86C6-2B7C9377C0AE,TCGA-HT-7620,40x,"(1.0, 4.000100408327198, 16.00200856989823, 32.00401713979646)"
571,TCGA-HT-7676-01Z-00-DX1.620807AD-D67D-4705-A0AF-0FDCBD0B1C83,TCGA-HT-7676,40x,"(1.0, 4.000158545608286, 16.001479915433404)"
572,TCGA-HT-7677-01Z-00-DX2.206C6C4F-4C08-4EDD-A55D-81576B433F6F,TCGA-HT-7677,40x,"(1.0, 4.000309877327415, 16.002085242309917)"
573,TCGA-HT-7677-01Z-00-DX6.E44148AE-9EA0-4AA6-8893-4C325F26B95E,TCGA-HT-7677,40x,"(1.0, 4.000159790513242, 16.00316870382047, 32.00633740764094)"
574,TCGA-HT-7677-01Z-00-DX3.357F25D7-5314-4EE2-A7A0-CF28742EDB0E,TCGA-HT-7677,40x,"(1.0, 4.000288596193446, 16.00383318033809)"
575,TCGA-HT-7677-01Z-00-DX8.A45BF8C9-024C-4466-B63E-07D0B3F7F8AB,TCGA-HT-7677,40x,"(1.0, 4.000066937391226, 16.001742719850313, 32.006467593238824)"
576,TCGA-HT-7677-01Z-00-DX1.F77F6FA2-116E-417A-9BB8-279FF089A69E,TCGA-HT-7677,40x,"(1.0, 4.000136923779096, 16.002739225712197)"
577,TCGA-HT-7677-01Z-00-DX7.C2762524-C070-4F71-86BE-57CFD74BF67A,TCGA-HT-7677,40x,"(1.0, 4.000165457144775, 16.00280958301454, 32.00561916602908)"
578,TCGA-HT-7677-01Z-00-DX5.A36DB19E-18E7-46B1-96F7-5AE56BEA8258,TCGA-HT-7677,40x,"(1.0, 4.000330972938217, 16.005586016602468)"
579,TCGA-HT-7677-01Z-00-DX9.5C333BE4-EC49-4EC8-BC5D-590D22413768,TCGA-HT-7677,40x,"(1.0, 4.000065482167024, 16.002880084442438, 32.009949472690934)"
580,TCGA-HT-7677-01Z-00-DX4.9B04ABC5-09D2-4F3F-A0F7-7334C4CB06FC,TCGA-HT-7677,40x,"(1.0, 4.000073468188274, 16.0012049474767, 32.0024098949534)"
581,TCGA-HT-7680-01Z-00-DX1.112866BF-8B2F-4007-8F61-FACFC66CDA6C,TCGA-HT-7680,40x,"(1.0, 4.000071718862061, 16.001434583014536, 32.00286916602907)"
582,TCGA-HT-7680-01Z-00-DX3.C157242E-F4D2-4246-8016-B0A44C4C4AAD,TCGA-HT-7680,40x,"(1.0, 4.000108148647259, 16.002163257689737, 32.004326515379475)"
583,TCGA-HT-7680-01Z-00-DX2.97354FFD-A8D4-400F-9FEA-7C69C47D4A57,TCGA-HT-7680,40x,"(1.0, 4.000140322909818, 16.000918318939767, 32.001836637879535)"
584,TCGA-HT-7681-01Z-00-DX3.A0D6EA07-784E-40B6-B4D9-1A1C5AF07EDE,TCGA-HT-7681,40x,"(1.0, 4.000161967839851, 16.0026527517848, 32.01000361310575)"
585,TCGA-HT-7681-01Z-00-DX2.81861B5B-D288-47BD-8036-522E4A3EDAE9,TCGA-HT-7681,40x,"(1.0, 4.000086063457456, 16.001355029164326, 32.010798837258804)"
586,TCGA-HT-7681-01Z-00-DX4.E3A1EB6E-5F17-4D87-B4A6-4E5C4F049BD7,TCGA-HT-7681,40x,"(1.0, 4.000137025760402, 16.002740894472836, 32.008696536364944)"
587,TCGA-HT-7681-01Z-00-DX1.DF3E914B-2F70-4225-BAF6-79F611E1E505,TCGA-HT-7681,40x,"(1.0, 4.000097169139082, 16.001392289815108, 32.010816007086525)"
588,TCGA-HT-7684-01Z-00-DX7.9F39DEB0-7E7E-4B29-BC24-4787A867472A,TCGA-HT-7684,40x,"(1.0, 4.0, 16.0, 32.0)"
589,TCGA-HT-7684-01Z-00-DX3.9B492026-0A0D-4CCD-8676-5E521A8D6A2B,TCGA-HT-7684,40x,"(1.0, 4.000131085729677, 16.002622065934887, 32.008458879289044)"
590,TCGA-HT-7684-01Z-00-DX1.7499FC8D-DB42-4516-B14F-F0ED3BBEE87D,TCGA-HT-7684,40x,"(1.0, 4.0001083134918884, 16.00113588403874, 32.00527047951434)"
591,TCGA-HT-7684-01Z-00-DX4.2EB29D5E-88AD-4554-A752-85144430191B,TCGA-HT-7684,40x,"(1.0, 4.00015403693911, 16.002642047339457, 32.00879801978402)"
592,TCGA-HT-7684-01Z-00-DX6.C15A2911-8452-4276-9FBC-B374A645F0D7,TCGA-HT-7684,40x,"(1.0, 4.0, 16.00039277297722, 32.00316578992945)"
593,TCGA-HT-7684-01Z-00-DX2.05D7C8C8-2DDB-4722-A4F9-466FDBCD66AA,TCGA-HT-7684,40x,"(1.0, 4.000155508312561, 16.002344231625912, 32.00826063902572)"
594,TCGA-HT-7684-01Z-00-DX5.E8C6D6FE-D37E-4E31-9321-CB725674B0B4,TCGA-HT-7684,40x,"(1.0, 4.000138716826806, 16.00211888792073, 32.00423777584146)"
595,TCGA-HT-7686-01Z-00-DX2.17E34786-0450-4752-878B-D12DE2D8877D,TCGA-HT-7686,40x,"(1.0, 4.000117191708474, 16.001564294563728, 32.00605093001964)"
596,TCGA-HT-7686-01Z-00-DX1.BBFB6833-AB78-4B58-B996-20A0D57C7713,TCGA-HT-7686,40x,"(1.0, 4.000209016023305, 16.002511873449308, 32.005023746898615)"
597,TCGA-HT-7686-01Z-00-DX3.7B4FA34C-A4FB-49EC-B150-943FE2778642,TCGA-HT-7686,40x,"(1.0, 4.000138250503332, 16.001670801970008, 32.003341603940015)"
598,TCGA-HT-7687-01Z-00-DX1.2A5DF71F-16A7-4F8B-B348-E407950A785F,TCGA-HT-7687,40x,"(1.0, 4.0, 16.00108045632883, 32.00555956377008)"
599,TCGA-HT-7687-01Z-00-DX4.C225C0CD-3031-4916-9DE6-5A00B0B03913,TCGA-HT-7687,40x,"(1.0, 4.0, 16.0, 32.009275591661456)"
600,TCGA-HT-7687-01Z-00-DX2.BA0E7F48-D2C3-4048-ABDB-023FF423C277,TCGA-HT-7687,40x,"(1.0, 4.000066849388328, 16.002908696294305, 32.014246521996355)"
601,TCGA-HT-7687-01Z-00-DX3.C372372B-F306-448E-9941-060D645A3BC5,TCGA-HT-7687,40x,"(1.0, 4.000067199784961, 16.00178016144737, 32.00356032289474)"
602,TCGA-HT-7688-01Z-00-DX4.C00143AB-3138-400D-A9CB-7632401C436A,TCGA-HT-7688,40x,"(1.0, 4.0, 16.0, 32.00279427174293)"
603,TCGA-HT-7688-01Z-00-DX2.3806A86D-E640-41C3-B6D8-960A10BC1659,TCGA-HT-7688,40x,"(1.0, 4.000021759944294, 16.000783426183844, 32.00413754645509)"
604,TCGA-HT-7688-01Z-00-DX6.60476286-58E7-4EEB-A25B-5A01A1CACC0F,TCGA-HT-7688,40x,"(1.0, 4.0, 16.000793493354493, 32.00476190476191)"
605,TCGA-HT-7688-01Z-00-DX7.D612A078-789A-4B99-B08A-1441C48DEE16,TCGA-HT-7688,40x,"(1.0, 4.0, 16.000428265524626, 32.00323677502426)"
606,TCGA-HT-7688-01Z-00-DX1.3F05DC67-1EB1-461D-A51D-E38B99CBFCD1,TCGA-HT-7688,40x,"(1.0, 4.000026105570929, 16.000522138680033, 32.001044277360066)"
607,TCGA-HT-7688-01Z-00-DX3.26184958-7A53-40E5-B2C4-773266C369EA,TCGA-HT-7688,40x,"(1.0, 4.000068756875688, 16.000275027502752, 32.0027661214875)"
608,TCGA-HT-7688-01Z-00-DX5.5616D7EA-CF62-4292-B4E0-799F7F626CE7,TCGA-HT-7688,40x,"(1.0, 4.0, 16.0, 32.0032401782098)"
609,TCGA-HT-7688-01Z-00-DX8.C5CFF3A7-F838-496D-B66F-E392020A5427,TCGA-HT-7688,40x,"(1.0, 4.00003643252696, 16.00014573010784, 32.00801671198592)"
610,TCGA-HT-7688-01Z-00-DX9.16051FC4-9676-42F4-B5AD-6614D0286BC5,TCGA-HT-7688,40x,"(1.0, 4.000028686173264, 16.00168855845314, 32.0070506856945)"
611,TCGA-HT-7689-01Z-00-DX3.8AE3ABC7-70E8-4804-94B2-C274ACBCA2CC,TCGA-HT-7689,40x,"(1.0, 4.000086771413022, 16.000674964582068, 32.00458883653016)"
612,TCGA-HT-7689-01Z-00-DX1.CA72DCB2-9BE2-451C-B4B1-448D7F2B396A,TCGA-HT-7689,40x,"(1.0, 4.000212472260347, 16.003563118632655, 32.01619799337261)"
613,TCGA-HT-7689-01Z-00-DX2.EAC06066-F666-48C5-8919-8C231ECEAB2C,TCGA-HT-7689,40x,"(1.0, 4.0000684587650035, 16.002532378878236, 32.01108952711554)"
614,TCGA-HT-7690-01Z-00-DX4.805125C0-C3B6-4CEB-BFD2-312200E372AC,TCGA-HT-7690,40x,"(1.0, 4.000073468188274, 16.002000084979414, 32.007506442679386)"
615,TCGA-HT-7690-01Z-00-DX3.B310C337-0508-4731-A307-5BA379676132,TCGA-HT-7690,40x,"(1.0, 4.0001818527048245, 16.001697395288716, 32.007542487296305)"
616,TCGA-HT-7690-01Z-00-DX2.70B38C74-164C-466F-BE38-983466C22733,TCGA-HT-7690,40x,"(1.0, 4.000073468188274, 16.00122006742785, 32.006716208789825)"
617,TCGA-HT-7690-01Z-00-DX1.C810C130-7583-4700-B6B4-EE48175A1BE4,TCGA-HT-7690,40x,"(1.0, 4.0001871512386185, 16.00201715417347, 32.00403430834694)"
618,TCGA-HT-7691-01Z-00-DX1.A018D8AE-2488-471B-8B37-D84B93B9AEB7,TCGA-HT-7691,40x,"(1.0, 4.0, 16.001190121987506)"
619,TCGA-HT-7691-01Z-00-DX2.E8D201A1-C6C4-4F8C-9D5A-6DF1F8D566EB,TCGA-HT-7691,40x,"(1.0, 4.0000301459061856, 16.00174112120709, 32.00348224241418)"
620,TCGA-HT-7692-01Z-00-DX1.F58C6AFF-315C-4FEC-80CB-51FB4976246B,TCGA-HT-7692,40x,"(1.0, 4.000074511946749, 16.002054158907235, 32.00410831781447)"
621,TCGA-HT-7693-01Z-00-DX2.7BF80AA3-52C6-4AA2-B85E-93BF3F906EA9,TCGA-HT-7693,40x,"(1.0, 4.000026802465827, 16.001393952391165, 32.0062205062205)"
622,TCGA-HT-7693-01Z-00-DX3.DB0FD2D2-082F-4CAC-A0E7-58BAACCA5299,TCGA-HT-7693,40x,"(1.0, 4.000069603953504, 16.00194931773879, 32.01141698972535)"
623,TCGA-HT-7693-01Z-00-DX1.1289590F-3294-4874-9799-73868886F279,TCGA-HT-7693,40x,"(1.0, 4.00006520179957, 16.001466116435026, 32.005667509329484)"
624,TCGA-HT-7694-01Z-00-DX7.73677CFA-E7DC-483E-8EC9-E6CE9FCBBAF3,TCGA-HT-7694,40x,"(1.0, 4.0, 16.002031878797442, 32.00739344888899)"
625,TCGA-HT-7694-01Z-00-DX4.E855393D-C8C1-4449-9F64-226DACA4BD89,TCGA-HT-7694,40x,"(1.0, 4.000070455612963, 16.00166346654857, 32.00584761048229)"
626,TCGA-HT-7694-01Z-00-DX3.1C5DB315-C10D-46DB-B278-576B40B6150A,TCGA-HT-7694,40x,"(1.0, 4.0, 16.000612182430366, 32.01040864783025)"
627,TCGA-HT-7694-01Z-00-DX6.6CA051B4-B862-4630-86BE-6E6CF5575C78,TCGA-HT-7694,40x,"(1.0, 4.000022920009168, 16.001798248717705, 32.00653163756909)"
628,TCGA-HT-7694-01Z-00-DX5.D7561F24-C805-4E32-84C1-BE3FD1767AEC,TCGA-HT-7694,40x,"(1.0, 4.000084488002704, 16.00123929698062, 32.00247859396124)"
629,TCGA-HT-7694-01Z-00-DX8.862B28F9-2900-440F-9D9C-067F301D15E0,TCGA-HT-7694,40x,"(1.0, 4.000025980774227, 16.00110383994471, 32.007871601123135)"
630,TCGA-HT-7694-01Z-00-DX2.B2566D8B-A389-4B3A-807A-AE916A73730B,TCGA-HT-7694,40x,"(1.0, 4.000111292476628, 16.002500964387956, 32.009753492037134)"
631,TCGA-HT-7694-01Z-00-DX1.77DBCFB4-FC72-4875-AD95-53350F4A10E7,TCGA-HT-7694,40x,"(1.0, 4.000036903092479, 16.001928238314637, 32.0133448654122)"
632,TCGA-HT-7695-01Z-00-DX1.30F75635-FD99-4F2C-9E03-2A7F9A78F6EC,TCGA-HT-7695,40x,"(1.0, 4.000031891822937, 16.00114825210513, 32.01132518230651)"
633,TCGA-HT-7695-01Z-00-DX2.4F0E4092-5F35-4689-AD3D-C5402BAB0F60,TCGA-HT-7695,40x,"(1.0, 4.000048995590397, 16.001564205298806, 32.005465712437356)"
634,TCGA-HT-7854-01Z-00-DX2.FDFCD4CA-A809-4DDF-A680-FB4A6948F575,TCGA-HT-7854,40x,"(1.0, 4.0, 16.0, 32.00279427174293)"
635,TCGA-HT-7854-01Z-00-DX1.63CAF3A9-E062-4786-8E60-5AB0FC5CF280,TCGA-HT-7854,40x,"(1.0, 4.000028173775849, 16.002179314742996, 32.00435862948599)"
636,TCGA-HT-7855-01Z-00-DX1.D1CFAF92-BC0B-443C-8A5A-48147BD0FB84,TCGA-HT-7855,40x,"(1.0, 4.000073468188274, 16.001073333576343, 32.00214666715269)"
637,TCGA-HT-7856-01Z-00-DX4.9816D098-FCEC-42A0-8279-CF302F43DF7E,TCGA-HT-7856,40x,"(1.0, 4.000067710919515, 16.00109765485243, 64.02340491908322)"
638,TCGA-HT-7856-01Z-00-DX9.FC0DFB62-9704-4BAA-A48C-F53BEB00AE40,TCGA-HT-7856,40x,"(1.0, 4.000149454624058, 16.0029895461225, 32.00956407420344)"
639,TCGA-HT-7856-01Z-00-DX6.1ABB43A8-B343-479E-8302-A156EE83CD35,TCGA-HT-7856,40x,"(1.0, 4.000021763732915, 16.000783562597945, 32.00714815540716)"
640,TCGA-HT-7856-01Z-00-DX3.A795080A-8724-45FA-BB57-7F155CECC55B,TCGA-HT-7856,40x,"(1.0, 4.000021745748706, 16.000929249263258, 32.001858498526516)"
641,TCGA-HT-7856-01Z-00-DX1.E74F6803-42E5-48FE-8403-556DFC347AAB,TCGA-HT-7856,40x,"(1.0, 4.0, 16.001251042535447, 32.005884748918675)"
642,TCGA-HT-7856-01Z-00-DX2.1AA60C2C-E669-4B9C-8477-016C2E27A503,TCGA-HT-7856,40x,"(1.0, 4.000067588879377, 16.001096515708394, 64.01183875557484)"
643,TCGA-HT-7856-01Z-00-DX7.6C56F340-6578-4F0C-8E65-099D99760143,TCGA-HT-7856,40x,"(1.0, 4.000079130618274, 16.000316522473096, 32.0040101308569)"
644,TCGA-HT-7856-01Z-00-DX8.AC662672-AF5D-4034-A36C-FD93CA70ACDA,TCGA-HT-7856,40x,"(1.0, 4.000088365243005, 16.002636049731322, 32.00904473860326)"
645,TCGA-HT-7856-01Z-00-DX5.39E17A43-12E3-444F-BAD4-BEFCDAB90491,TCGA-HT-7856,40x,"(1.0, 4.000026277065377, 16.000105108261508, 32.00357443229605)"
646,TCGA-HT-7857-01Z-00-DX2.B2E4366E-05CF-497E-AFA0-77E388C47E82,TCGA-HT-7857,40x,"(1.0, 4.000086063457456, 16.000803305026395, 32.00528007346189)"
647,TCGA-HT-7857-01Z-00-DX1.DEC9B8F9-FE38-42C2-AE3A-629DBF0A7E4C,TCGA-HT-7857,40x,"(1.0, 4.0000941324129276, 16.00461337818836)"
